Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-02-05,set,2016-02-05T08:22:26
Australia,Lord Howe Island,-31.557,159.086,2016-02-06,rise,2016-02-05T18:53:07
Australia,Lord Howe Island,-31.557,159.086,2016-02-06,set,2016-02-06T08:21:41
Australia,Lord Howe Island,-31.557,159.086,2016-02-07,rise,2016-02-06T18:54:01
Australia,Lord Howe Island,-31.557,159.086,2016-02-07,set,2016-02-07T08:20:55
Australia,Lord Howe Island,-31.557,159.086,2016-02-08,rise,2016-02-07T18:54:56
Australia,Lord Howe Island,-31.557,159.086,2016-02-08,set,2016-02-08T08:20:07
Australia,Lord Howe Island,-31.557,159.086,2016-02-09,rise,2016-02-08T18:55:50
Australia,Lord Howe Island,-31.557,159.086,2016-02-09,set,2016-02-09T08:19:18
Australia,Lord Howe Island,-31.557,159.086,2016-02-10,rise,2016-02-09T18:56:43
Australia,Lord Howe Island,-31.557,159.086,2016-02-10,set,2016-02-10T08:18:28
Australia,Lord Howe Island,-31.557,159.086,2016-02-11,rise,2016-02-10T18:57:37
Australia,Lord Howe Island,-31.557,159.086,2016-02-11,set,2016-02-11T08:17:37
Australia,Lord Howe Island,-31.557,159.086,2016-02-12,rise,2016-02-11T18:58:30
Australia,Lord Howe Island,-31.557,159.086,2016-02-12,set,2016-02-12T08:16:44
Australia,Lord Howe Island,-31.557,159.086,2016-02-13,rise,2016-02-12T18:59:23
Australia,Lord Howe Island,-31.557,159.086,2016-02-13,set,2016-02-13T08:15:51
Australia,Lord Howe Island,-31.557,159.086,2016-02-14,rise,2016-02-13T19:00:15
Australia,Lord Howe Island,-31.557,159.086,2016-02-14,set,2016-02-14T08:14:56
Australia,Lord Howe Island,-31.557,159.086,2016-02-15,rise,2016-02-14T19:01:07
Australia,Lord Howe Island,-31.557,159.086,2016-02-15,set,2016-02-15T08:14:00
Australia,Lord Howe Island,-31.557,159.086,2016-02-16,rise,2016-02-15T19:01:58
Australia,Lord Howe Island,-31.557,159.086,2016-02-16,set,2016-02-16T08:13:03
Australia,Lord Howe Island,-31.557,159.086,2016-02-17,rise,2016-02-16T19:02:50
Australia,Lord Howe Island,-31.557,159.086,2016-02-17,set,2016-02-17T08:12:05
Australia,Lord Howe Island,-31.557,159.086,2016-02-18,rise,2016-02-17T19:03:40
Australia,Lord Howe Island,-31.557,159.086,2016-02-18,set,2016-02-18T08:11:06
Australia,Lord Howe Island,-31.557,159.086,2016-02-19,rise,2016-02-18T19:04:31
Australia,Lord Howe Island,-31.557,159.086,2016-02-19,set,2016-02-19T08:10:05
